S2_band0_mean,S2_band0_std,S2_band0_min,S2_band0_max,S2_band1_mean,S2_band1_std,S2_band1_min,S2_band1_max,S2_band2_mean,S2_band2_std,S2_band2_min,S2_band2_max,S2_band3_mean,S2_band3_std,S2_band3_min,S2_band3_max,S2_band4_mean,S2_band4_std,S2_band4_min,S2_band4_max,S2_band5_mean,S2_band5_std,S2_band5_min,S2_band5_max,S2_band6_mean,S2_band6_std,S2_band6_min,S2_band6_max,S2_band7_mean,S2_band7_std,S2_band7_min,S2_band7_max,S2_band8_mean,S2_band8_std,S2_band8_min,S2_band8_max,S2_band9_mean,S2_band9_std,S2_band9_min,S2_band9_max,S1A_band0_mean,S1A_band0_std,S1A_band0_min,S1A_band0_max,S1A_band1_mean,S1A_band1_std,S1A_band1_min,S1A_band1_max,S1A_band2_mean,S1A_band2_std,S1A_band2_min,S1A_band2_max,S1D_band0_mean,S1D_band0_std,S1D_band0_min,S1D_band0_max,S1D_band1_mean,S1D_band1_std,S1D_band1_min,S1D_band1_max,S1D_band2_mean,S1D_band2_std,S1D_band2_min,S1D_band2_max,label
1510.9748414376322,1721.8260820629746,-544.0,7554.0,1769.6163847780126,1607.231362606227,-9.0,7523.0,1694.9046511627907,1736.953326900402,-318.0,7890.0,2159.6710359408034,1604.7562577385188,-534.0,7801.0,3479.8558139534885,1481.351030018337,-287.0,8072.0,3802.8510570824524,1544.404862323148,-234.0,8205.0,3949.067864693446,1573.4711647108836,-267.0,8431.0,4022.5101479915434,1566.0832827881536,0.0,8302.0,2599.5243128964057,1338.4372466241946,-160.0,7632.0,1801.7650105708244,1190.9121743613694,0.0,6758.0,-11.090019394667832,2.7397394404596387,-23.640625,-2.423828125,-17.463261309003496,2.99468602681126,-33.1875,-7.75390625,6.37367874038803,3.1496593950015757,-6.38671875,21.484375,-11.403733005275974,2.655292866454497,-24.984375,-3.439453125,-17.561016132305195,2.70885829186787,-29.328125,-9.0703125,6.157032789750533,3.1107345154863695,-7.87109375,21.546875,1
1160.4190841524814,1737.088570527101,-1016.0,8148.0,1373.4962838647807,1664.1553670727349,-781.0,8307.0,1410.2071445696477,1765.9021815353083,-440.0,8696.0,1719.9482138575881,1692.5481500346195,-571.0,8696.0,2822.9088947494606,1745.0537151628444,-564.0,9012.0,3129.768161112443,1856.8223367670105,-579.0,8969.0,3277.186286262287,1852.6276073749052,-523.0,9157.0,3338.668185087509,1825.5156203038052,0.0,8987.0,2590.2251258690962,1422.3974186535836,-168.0,7458.0,1912.203548309758,1292.8385877774488,0.0,6418.0,-11.116146659397304,2.9042092643470108,-24.34375,-3.515625,-18.176966445281522,3.281656249550812,-31.953125,-9.6640625,7.061168949571893,3.1117034662640277,-5.0859375,20.828125,-10.817274081829897,2.80273411085126,-23.75,-2.759765625,-18.396831277614137,3.1186201660386157,-33.75,-10.0546875,7.578661170026867,3.4096973313201455,-6.50390625,19.953125,12
1224.1350927619546,1599.9408338581231,-844.0,7589.0,1390.3658217925267,1540.0155956921485,-562.0,7489.0,1439.0073164358505,1644.505776030836,-331.0,7755.0,1723.139534883721,1562.6832763157477,-305.0,7726.0,2696.0054873268878,1497.9284337381387,-380.0,8598.0,2997.365299189966,1538.0253281180107,-398.0,8839.0,3124.9717794617195,1570.0894903879027,0.0,8995.0,3206.383590279592,1531.472809252371,0.0,9005.0,2438.997909589757,1361.4983526621966,54.0,6638.0,1843.6286908805853,1207.946258494108,33.0,5113.0,-10.202725090481849,3.138636090950956,-23.21875,-1.5595703125,-16.758458027225583,3.660858343742583,-29.890625,-8.15625,6.556061571759197,3.106477426602768,-6.25390625,19.03125,-10.665559477829053,2.974224798125926,-24.71875,-3.283203125,-16.75952548154093,3.271430728435238,-30.234375,-8.265625,6.093814713920483,3.095089247028001,-9.03125,16.0625,12
1192.36355465678,1595.9752473562414,-1366.0,7363.0,1375.1632400853837,1531.7329574795717,-1243.0,7263.0,1445.6840804404,1622.0636447275474,-380.0,7530.0,1755.8573194023143,1548.3146245108144,-338.0,7830.0,2668.456240871812,1542.3667487112605,-404.0,8692.0,2953.2594090551625,1599.0156988084557,-464.0,8918.0,3068.6857656443094,1607.9657394844764,-13.0,9170.0,3180.86001572857,1593.2415225271245,0.0,9114.0,2609.5180316818337,1286.6601485065314,46.0,6487.0,1987.084035501629,1172.9517928939556,24.0,5632.0,-11.25133779264214,2.879673002528143,-24.109375,-2.212890625,-17.79440205778521,3.1337684846717,-33.1875,-4.3203125,6.543532214949717,3.077482754124336,-9.28125,18.953125,-11.630802627889924,2.80760327826505,-23.3125,-0.6337890625,-18.090513932022084,2.9884150990133294,-31.265625,-4.8203125,6.459528506155916,3.0848449402909335,-6.77734375,19.3125,12
1107.2704030044779,1544.3696148949862,-563.0,7214.0,1295.606962299581,1477.9753151340728,-305.0,7181.0,1436.329625884732,1522.3849814512544,-313.0,7424.0,1731.9126101401127,1464.322348959562,-156.0,7329.0,2397.232558139535,1512.5025433385474,-320.0,7559.0,2669.4405604506715,1560.5312235242834,-343.0,7728.0,2809.7610862342913,1593.0007208625448,-441.0,7744.0,2961.6822186913187,1567.6123853244858,0.0,7775.0,2562.0546006066734,1244.9722174567005,131.0,6825.0,1925.712263469594,1090.2226611733226,80.0,5985.0,-11.862715375656952,2.740365903767005,-24.59375,-4.5625,-18.223204580745342,2.8605378205578593,-30.359375,-10.125,6.361045870209105,3.1733119170269606,-5.04296875,18.125,-11.956095067102929,2.88882244917386,-23.984375,-1.7578125,-18.00835251220053,2.8508200464866396,-31.265625,-9.6328125,6.052212443178274,3.2091136585491373,-8.765625,18.84375,4
1935.9715762273902,1723.3390813187932,-172.0,8439.0,2140.125322997416,1621.9201642429468,0.0,8395.0,2234.721791559001,1683.7451964072095,-8.0,8810.0,2502.812230835487,1601.3561412169367,0.0,8843.0,3218.8225667527995,1572.4063884745954,90.0,9101.0,3414.4922480620153,1598.459263328422,118.0,9224.0,3529.6619293712315,1607.668181213033,73.0,9462.0,3608.757967269595,1602.3033960885716,144.0,9406.0,3045.9672695951767,1348.2858961181726,121.0,8459.0,2348.2463393626185,1201.6226226475383,72.0,7289.0,-8.824411002047722,2.6814138091540327,-19.90625,-1.083984375,-17.668140135327636,3.0587421044243635,-29.890625,-9.234375,8.844430098574385,3.277737295036693,-3.423828125,21.921875,-9.514155247602513,2.679549482768996,-20.078125,-0.5712890625,-17.999625909391533,2.856716720180327,-28.90625,-10.84375,8.484464792725902,3.1758732801986884,-2.375,19.609375,12
1164.6644007155635,1645.7576571008915,-400.0,7245.0,1413.5488372093023,1542.7537287754988,-141.0,7060.0,1342.178533094812,1678.224148081196,-257.0,7074.0,1822.2322003577817,1506.7605688744434,33.0,7075.0,3235.9302325581393,1278.8381004186633,178.0,7980.0,3654.7885509838998,1307.6098962607894,218.0,8253.0,3953.4418604651164,1358.8517642122704,259.0,8508.0,3991.8558139534885,1306.7471481067637,237.0,8514.0,2458.500894454383,1159.5896258790983,115.0,7102.0,1568.7080500894454,1097.7909651374175,48.0,6106.0,-11.262475961538462,2.5059563138815935,-22.21875,-3.66796875,-16.56995377218935,2.574559022678483,-25.921875,-8.3828125,5.30764744504669,3.1369004798868,-6.01953125,16.484375,-12.010760645604396,2.6767572492795555,-23.75,-2.80078125,-17.150738324175823,2.7121730698877586,-27.390625,-9.1953125,5.139499907441191,2.9470507054895734,-7.55859375,16.984375,1
1140.8973298880276,1667.6192522604392,-317.0,6857.0,1387.9080103359174,1553.6359038624398,-300.0,6764.0,1301.5174849267873,1675.2281900165817,-337.0,6916.0,1828.4482342807923,1494.615202967991,0.0,6821.0,3282.1696813092162,1238.548138249121,149.0,7097.0,3717.3669250645994,1245.1975471159597,256.0,7246.0,3929.30887166236,1304.6998983825617,247.0,7343.0,4054.0975021533163,1248.1333690534298,318.0,7368.0,2446.0747631352283,1135.0215946184755,111.0,6387.0,1558.3445305770888,1104.737888083679,50.0,5722.0,-11.619060274216524,2.5570000667524053,-25.921875,-3.44921875,-16.898243411680912,2.536128583216174,-29.453125,-8.6171875,5.279795210531295,3.04150245501863,-6.67578125,16.265625,-12.269855324074074,2.5489959498703567,-21.71875,-3.775390625,-17.23870453042328,2.5033740210942597,-28.5,-8.109375,4.968122187215815,3.0584697877966476,-7.19140625,17.4375,14
1209.8466963311225,1645.7804414710454,-642.0,10144.0,1411.7665183443876,1568.0292269577428,-533.0,10224.0,1435.5192679036186,1657.5879302662509,-344.0,10774.0,1758.531525480648,1568.9370798623142,-577.0,10686.0,2916.3936697170684,1619.8967526674508,-609.0,10920.0,3247.268407354546,1715.649764694249,-638.0,10791.0,3369.3511040214926,1733.3458416815058,-699.0,10896.0,3471.503987910335,1683.079441523214,0.0,10677.0,2546.631097305012,1316.834928767903,-219.0,8923.0,1899.0622953572329,1193.750669268594,0.0,6695.0,-8.98563114622837,2.9788305264215253,-24.109375,3.646484375,-16.748300819216883,3.503372348149812,-34.625,-7.30078125,7.762907281275492,3.628169196836484,-6.94140625,24.15625,-9.907948560552414,2.92617031437754,-24.21875,0.083984375,-17.24710425799381,3.122038448433235,-33.0625,-8.859375,7.338441592408801,3.4110781429048993,-5.14453125,26.078125,12
1171.701471286189,1678.7678074460584,-303.0,6818.0,1409.7921214997627,1568.137389638049,-150.0,6791.0,1295.079734219269,1707.5011154135213,-262.0,6953.0,1835.4594209776933,1515.9913138391441,3.0,6889.0,3413.8381585192215,1196.0724584935494,288.0,7156.0,3874.0194589463695,1202.050708237497,342.0,7296.0,4091.472710014238,1253.774921757685,279.0,7313.0,4215.477456098719,1206.7833292039613,345.0,7393.0,2433.170384432843,1165.4668997304648,115.0,6052.0,1567.141907925961,1136.1931894380698,53.0,5351.0,-10.635910518053375,2.5175290040173532,-22.03125,-3.91796875,-16.099462813971744,2.527240747501012,-29.890625,-9.1953125,5.463989890201874,3.280764120227116,-7.2109375,18.5,-11.721478040155795,2.643278602938663,-21.90625,-0.352294921875,-17.101378006559766,2.459232321046946,-31.265625,-10.0078125,5.3791636653266215,3.2077004588933704,-4.81640625,18.921875,1
1142.1985688729874,1658.195066414262,-187.0,6720.0,1405.9212880143114,1536.4320596200394,-116.0,6678.0,1295.0793082886107,1670.8784449649647,-86.0,6885.0,1847.4400715563506,1483.4424004766804,73.0,6710.0,3379.0787119856886,1198.8501964159832,254.0,6997.0,3812.5891472868216,1211.03131926667,285.0,7134.0,4034.7757901013715,1251.171409068339,257.0,7138.0,4148.148479427549,1213.093137423822,304.0,7198.0,2484.5807990459152,1103.2616311532965,146.0,6071.0,1552.1401311866427,1095.2555295711381,69.0,5462.0,-12.414604906311638,2.396744074787682,-25.640625,-4.7109375,-18.086113165680473,2.347345972267132,-27.171875,-11.3359375,5.672027551775148,3.009672309549363,-8.5546875,16.46875,-12.788990956959706,2.324605145390183,-23.53125,-5.71875,-18.080325663919414,2.3527373586350904,-26.40625,-11.59375,5.290318057999943,3.010743400756474,-6.34375,15.6953125,1
1842.3248391885206,1772.2702366759866,-195.0,7959.0,2060.3938644235527,1662.51004148622,0.0,8003.0,2109.330776843147,1762.9031390499824,-52.0,8389.0,2428.9082137555665,1647.6124809611413,0.0,8506.0,3344.889905987135,1537.4569248104935,50.0,8730.0,3586.9032657100447,1578.6152044357195,63.0,8872.0,3710.1825828797623,1583.3188937359448,71.0,9095.0,3779.5230084116774,1583.6388140012657,86.0,8991.0,2965.1828302820386,1367.7287661324485,144.0,8252.0,2224.2882236516575,1232.3172350265795,100.0,7122.0,-8.860290667195171,2.855898007642361,-22.59375,-0.8701171875,-17.767025112520457,3.013805846619631,-29.890625,-8.7421875,8.907289990114503,3.451069976317231,-2.724609375,22.53125,-8.938263361504738,2.9727067580187607,-21.546875,4.171875,-17.973791318389058,2.8348602189231764,-30.734375,-9.59375,9.034668284129227,3.8293609516460916,-2.896484375,24.875,12
1705.872340425532,1500.929139260268,-327.0,6794.0,1958.1041563582385,1431.0336778782375,-311.0,6798.0,2041.9002968827313,1521.078879170959,-391.0,7105.0,2310.4277585353784,1444.0452849920398,-393.0,7134.0,3152.394111825829,1468.5377189433684,-540.0,7388.0,3393.9470559129145,1514.2143114065373,-577.0,7550.0,3527.5126175160813,1533.5932283266798,-614.0,7321.0,3619.0893122216726,1531.883288920987,0.0,7646.0,2825.5821375556657,1280.5194785286262,-111.0,6591.0,2145.661306284018,1145.856801624388,33.0,5772.0,-9.454104945156265,3.2672472174985647,-20.8125,6.40234375,-17.706385536006547,2.987197150165239,-30.359375,-10.078125,8.252570828751534,3.570440034352317,-3.521484375,31.109375,-10.247478747150456,3.102817509220317,-25.25,-1.3359375,-18.453523936170214,2.997603281088844,-33.78125,-9.9140625,8.205735839101681,3.3169105401401557,-5.1640625,21.34375,12
1272.5618604651163,1637.7390603799536,-410.0,8988.0,1444.0767441860464,1553.3755026553833,-81.0,9100.0,1541.9686046511629,1572.2542516415815,-84.0,9573.0,1813.376976744186,1488.7419563308133,-281.0,9515.0,2500.3362790697674,1450.4860458625476,14.0,9675.0,2781.536046511628,1460.7495464787446,-12.0,9506.0,2928.2597674418603,1476.017456003774,18.0,9163.0,3020.8309302325583,1445.9116493390886,75.0,9463.0,2704.317441860465,1176.0795068531581,136.0,8138.0,2012.5002325581395,1003.0166982541666,84.0,5946.0,-9.821278808006873,4.235252010182775,-26.21875,12.8671875,-19.786045673076924,2.877479652135673,-31.390625,-8.578125,9.965164907602164,4.781006171872857,-4.046875,31.5625,-12.216387834821429,3.2346299065478683,-24.984375,-2.947265625,-19.384161830357144,2.743490898693356,-33.75,-10.84375,7.1676237095424105,3.5670406029878254,-6.734375,20.828125,2
1430.0688554491564,1572.3458703703207,-396.0,6844.0,1656.546739626083,1473.6751607669698,-17.0,6731.0,1677.3105335157318,1519.3292895156878,-24.0,6791.0,2097.361149110807,1407.6743336532209,-365.0,6668.0,3164.108983128135,1420.7456519225823,-481.0,7100.0,3454.25398996808,1460.3507398615966,-510.0,7212.0,3619.7948016415867,1487.640447819459,-572.0,7271.0,3718.160054719562,1441.4104334872768,0.0,7407.0,2645.608755129959,1143.0121808447461,64.0,7019.0,1850.8686730506156,1026.3738729286117,63.0,6277.0,-10.461582649886878,2.492660277711099,-21.484375,-2.7578125,-16.763579374057315,2.8811680862352285,-28.234375,-7.203125,6.3023034281320705,3.2423847538522614,-6.33984375,19.078125,-11.357480961134454,2.6748709084509454,-20.859375,-2.419921875,-17.441938025210085,2.6907475969317654,-28.90625,-9.375,6.08370693003764,3.1784727068664766,-5.96875,19.078125,17
1489.8486779229054,1635.4465728211392,-358.0,6991.0,1702.2475310608475,1517.0667102034463,-42.0,7083.0,1690.9181267919719,1554.2539262518787,-256.0,7066.0,2096.469894870978,1431.5992394022528,-210.0,7008.0,3255.587448231921,1440.6190621307237,-51.0,7467.0,3572.663905702453,1482.7909617112896,-102.0,7641.0,3788.763300414145,1528.7646980856277,-59.0,7985.0,3852.3708187320804,1476.4882756134205,80.0,7944.0,2568.390570245301,1214.8944794100223,121.0,7501.0,1759.0019114367633,1104.4219281925782,56.0,6624.0,-10.882843782929399,2.845349174066012,-23.875,-1.82421875,-16.697859589041094,2.9735489838169653,-27.515625,-8.1171875,5.815202043732301,3.262657176590869,-9.0703125,21.125,-10.358295812438845,2.853521678077384,-21.71875,-1.740234375,-16.25251345401174,2.997461848712341,-29.765625,-7.3203125,5.893777376238381,3.22487959929147,-7.95703125,21.09375,17
1262.0239648326715,1897.400591512616,-614.0,9082.0,1499.7889960294951,1762.2448279991384,-493.0,8864.0,1429.3037436188315,1878.6674677152002,-570.0,9666.0,1911.0564378899603,1748.2865838389027,-617.0,9933.0,3265.203913783324,1598.2890849201967,-640.0,10271.0,3620.3532331253546,1629.6558840736243,-683.0,10374.0,3840.3309699376064,1680.643911875653,-691.0,11024.0,3931.751418037436,1653.2980394205965,0.0,10726.0,2564.3479863868406,1371.1859458843587,-238.0,7349.0,1671.356778218945,1191.6900324096796,0.0,5849.0,-12.814047475961539,2.9195936604328274,-25.640625,-2.736328125,-18.263869752579737,2.9338932375717164,-33.1875,-9.2734375,5.4502085787717665,3.030075532087385,-6.9765625,19.375,-13.054643435594512,2.7988634670045354,-28.90625,-3.09375,-18.438290096907664,2.7914607437692522,-30.75,-9.7734375,5.383648904939977,2.991316538249463,-10.8203125,20.0,1
1245.2511627906977,1515.0565859108817,-191.0,6856.0,1452.5661129568107,1417.7442170215966,-198.0,6799.0,1523.9053156146178,1462.2653312611528,-170.0,6965.0,1899.0956810631228,1338.276382973215,0.0,6897.0,2817.9488372093024,1309.8195830874997,26.0,7144.0,3093.717275747508,1345.749208567241,87.0,7247.0,3262.9299003322258,1362.386617088404,122.0,7461.0,3343.6169435215947,1329.650464815227,147.0,7335.0,2488.7853820598007,1123.74002552594,111.0,6625.0,1783.9332225913622,1004.1521647436618,46.0,5707.0,-11.551850961538461,2.8256387434034242,-20.828125,-3.759765625,-17.99520089285714,3.3163351259932545,-29.890625,-5.2578125,6.443862774188702,3.4083638049936957,-8.65625,17.765625,-11.588981983418368,2.9024227301406564,-21.71875,-3.005859375,-17.92370057397959,2.8859223015771343,-30.234375,-8.90625,6.3343604013871175,3.2862487050072664,-4.7421875,17.078125,6
1201.5931825422108,1451.7267221438717,-256.0,6950.0,1398.5004778591908,1365.1846829132917,-278.0,6821.0,1485.6454284804079,1392.124071749455,-293.0,7003.0,1836.4976107040459,1305.4924750207492,0.0,6916.0,2601.6715514495063,1316.6004606467843,-31.0,7164.0,2850.210576616757,1348.1037817048243,39.0,7325.0,2990.587766804715,1380.538723395775,66.0,7415.0,3105.346607199745,1337.4721832612327,102.0,7403.0,2480.021981522778,1070.9709012792246,107.0,6705.0,1808.5230965275566,939.6641190354035,59.0,5813.0,-11.388020284510011,2.6524234148062207,-23.21875,-2.501953125,-18.416606296101158,2.864164097294205,-29.03125,-8.78125,7.029066742232778,3.2080367610722407,-4.234375,19.34375,-11.565117273498654,2.8927545876626,-22.484375,-0.398681640625,-18.335000305772994,2.7372197676229724,-28.90625,-9.546875,6.769315273934381,3.353317725255202,-6.52734375,18.609375,6
1786.0461681449901,1779.9542194695537,-321.0,8623.0,2041.7952033620916,1694.7377237317085,-306.0,8889.0,2112.524134726123,1818.9145731018368,-385.0,9330.0,2421.360838906512,1720.35872291497,0.0,9203.0,3315.821873800335,1546.5192748521204,176.0,9701.0,3653.4761077324065,1594.5529631036638,222.0,9889.0,3758.713555452286,1620.8036066348998,130.0,10202.0,3864.8277130099204,1594.905331619661,246.0,10160.0,2965.7202634716023,1375.2138479945565,86.0,7312.0,2217.7108277938296,1285.262542247593,31.0,6194.0,-10.173894920621908,2.845941525113856,-23.21875,1.3193359375,-18.372862435674666,2.759754463156477,-32.5625,-8.6640625,8.199528757034278,3.5519471013519337,-6.60546875,25.03125,-11.215562360369864,2.6982940345636033,-25.515625,-1.849609375,-18.223715208824625,2.669560472100627,-33.0625,-8.578125,7.007561311583314,3.2479880343544876,-8.296875,22.3125,3
1572.2339188520534,2154.490917071239,-420.0,10211.0,1816.0283687943263,2046.9507685958197,-144.0,10451.0,1739.3685056902523,2222.28043666291,-273.0,11057.0,2187.5682005607787,2049.1102664873424,-424.0,10829.0,3510.49492825334,1766.6598024037714,18.0,11102.0,3907.404337786574,1752.0527534232008,144.0,11101.0,4105.378484248722,1774.5226626647,5.0,11379.0,4196.611537192809,1754.2223182926964,152.0,11354.0,2754.265792511958,1575.0314993970496,82.0,9084.0,1868.6728929572819,1434.7453691471262,29.0,6840.0,-12.374159053421645,2.688776037999534,-24.59375,-1.7744140625,-18.057796943194216,2.6302735591711683,-31.390625,-9.1875,5.683845510862593,3.08050825096692,-9.203125,20.46875,-12.910913852741894,2.7250894119800453,-27.390625,-2.244140625,-18.355593813323203,2.5757935482154677,-31.265625,-8.5390625,5.44421406739147,3.143885333569822,-7.58203125,20.5625,3
1638.7973035617708,1912.2333751430656,-487.0,10715.0,1891.1392644672796,1849.762333399147,-313.0,10927.0,1906.8100903963532,1996.3541838864255,-402.0,11498.0,2247.278837981921,1872.27357932617,-493.0,11362.0,3199.780962682531,1743.041941482807,25.0,11644.0,3509.49586649154,1769.345242084091,-500.0,11577.0,3615.9384223132197,1834.0358874561477,-1102.0,11857.0,3718.2789925056013,1806.142754593257,-456.0,11833.0,2721.682724252492,1505.3811255625483,-23.0,9544.0,2001.7046666151589,1329.8673451328846,2.0,7333.0,-11.519431590960819,3.0513464272177413,-26.21875,7.8671875,-18.351834230449782,2.9505135997212038,-31.953125,-8.8984375,6.832784323688666,3.342183939013822,-9.9296875,27.8125,-12.112044478435905,3.0792101907510845,-28.90625,10.21875,-18.51400669642857,2.8634652721792864,-31.828125,-9.109375,6.401679683444508,3.209179521248717,-6.62109375,22.46875,1
1059.643221781055,1703.6484102090346,-619.0,6644.0,1276.3743618831538,1620.0808714436673,-184.0,6582.0,1216.3304027226318,1721.2097453663787,-306.0,6680.0,1659.0944412932502,1572.951114860921,-263.0,6502.0,3078.58933635848,1356.750537425792,180.0,6848.0,3524.8525241066363,1369.5691386137273,218.0,7101.0,3703.5076574021555,1448.8873231296175,163.0,7176.0,3839.460578559274,1391.6580182325108,239.0,7244.0,2349.0731707317073,1301.3016653110158,102.0,6317.0,1518.2739648326715,1167.8669670786676,35.0,5492.0,-10.828263880745778,2.7505713855498906,-21.84375,-3.126953125,-16.478132328799248,2.665187084588263,-27.171875,-8.0859375,5.649886615459735,3.008135599889271,-6.01953125,18.171875,-11.772853604094077,2.6466568703911824,-23.3125,-3.708984375,-16.999985028310103,2.6289194641645706,-28.5,-9.7265625,5.2269137605142095,3.037704740504033,-6.40625,15.5234375,1
1443.1860465116279,1812.8754424796416,-351.0,10135.0,1632.1862767672117,1733.0207189792216,-117.0,10174.0,1686.2300253281142,1820.2686614389856,-215.0,10548.0,2021.281142067695,1704.2950910119462,-197.0,10765.0,3241.270550310845,1646.6613819812642,291.0,10996.0,3617.2063090029933,1737.6252530252277,344.0,10982.0,3819.2588072760764,1760.9604022693761,260.0,11256.0,3835.327883951186,1696.479701240073,344.0,11005.0,2819.1597973750863,1473.9189563279408,125.0,8865.0,2119.868984572876,1323.659627405115,61.0,6511.0,-7.893563268680384,3.340014652382568,-20.8125,0.3271484375,-16.398466655559787,4.017730716754746,-30.359375,-5.8671875,8.50502205447032,3.6392506386761743,-3.984375,21.0625,-8.938975325264721,3.20138561027213,-22.6875,0.370361328125,-16.063553637729843,3.777753120072047,-30.25,-5.953125,7.124334026158615,3.1326042573091137,-6.54296875,20.0,12
1864.441085271318,1851.415639182535,-298.0,9342.0,2128.8817829457366,1771.2389795977372,-176.0,9487.0,2224.1263565891472,1895.677068998168,-253.0,9951.0,2502.8736434108528,1782.7113470286517,0.0,9815.0,3261.6891472868215,1701.9110280965447,196.0,10049.0,3519.1821705426355,1716.675359996786,225.0,10011.0,3584.3244186046513,1777.7921207490851,-490.0,10275.0,3712.6546511627907,1727.4971321501214,226.0,10207.0,2979.0980620155037,1417.5768716000796,111.0,8200.0,2282.951937984496,1271.2787098646618,54.0,6185.0,-10.734345202323718,2.977025970840358,-23.203125,-1.626953125,-18.856659655448716,2.826650840981263,-29.015625,-7.97265625,8.122890108548678,3.621178110825335,-5.64453125,19.171875,-9.81765467689151,3.388200335031514,-21.546875,4.7890625,-19.15907180059524,2.786834273863362,-30.25,-10.5859375,9.341166294642857,4.221020750655206,-2.98828125,27.078125,1
1387.564979480164,1864.5635251759375,-631.0,6907.0,1575.4487004103967,1785.5331000008712,-575.0,6958.0,1654.2299931600546,1876.557196947755,-647.0,7446.0,1925.2287961696306,1833.2165961923827,-686.0,7792.0,2697.7243502051983,1769.8422034303458,-707.0,8662.0,2963.7371751025994,1774.4348105507695,-758.0,8906.0,3114.6041381668947,1786.354394765206,-790.0,9093.0,3217.248119015048,1765.6247537427917,0.0,9129.0,2631.5547195622435,1432.4306496613428,-233.0,6826.0,1935.2623119015047,1269.9882787042138,0.0,5978.0,-11.544276283229639,2.7197681966616396,-23.640625,-4.1484375,-18.149447645644795,2.8629778826793877,-33.875,-10.7578125,6.605635992542111,3.198000822805155,-7.734375,21.515625,-12.13322056361607,2.5883183222860273,-23.09375,-3.779296875,-18.340402606355042,2.7301146625676713,-30.25,-10.5390625,6.207022415289358,3.133611089473888,-5.78515625,18.46875,3
1290.30546390923,1802.041472590268,-489.0,10959.0,1489.4915104208578,1761.9157164920675,-446.0,11251.0,1535.3127866741772,1869.0127533059947,-249.0,11888.0,1812.877524744508,1824.3217798273722,-607.0,11969.0,2791.0935865454253,1720.5250896350335,-451.0,12278.0,3171.4573911644,1739.7255159538581,-374.0,12241.0,3319.3591373621953,1736.4214742814763,-417.0,12275.0,3386.192001287519,1725.4789358930884,0.0,12232.0,2601.324132936348,1506.9523098139089,-214.0,10088.0,1959.782167860304,1309.3370626085673,0.0,7705.0,-9.337797520799716,2.9720387711912566,-22.59375,2.6796875,-18.45974576623636,3.21328683311369,-31.390625,-6.83984375,9.12231190579668,3.8375750129482835,-8.2109375,25.796875,-10.317743653067845,2.800594717990035,-22.671875,-1.5625,-18.3785038463915,3.09141838257635,-33.0625,-9.2421875,8.060194895542086,3.3140540810385515,-4.84375,22.828125,3
1193.4077731761708,1639.1508743385245,-470.0,6952.0,1459.7139216310927,1521.3188144685212,-163.0,6824.0,1387.4282680259105,1625.9150383671438,-270.0,7028.0,1913.2313900392905,1443.854000194323,0.0,6944.0,3300.1747902729107,1282.1743964836933,274.0,7168.0,3665.663480938728,1309.6589539324705,304.0,7342.0,3900.788680046724,1332.049762734768,241.0,7429.0,3988.766910905809,1314.4205198093064,322.0,7394.0,2621.4538600403525,1242.9325531402535,134.0,6935.0,1659.2127004353829,1100.754548131479,66.0,6006.0,-12.546958283939235,2.5799219803574336,-23.203125,-2.134765625,-18.840820929926238,2.465382829334106,-30.859375,-2.85546875,6.293749168189652,3.0993246235051957,-5.48828125,20.375,-13.068206998124593,2.451188202365258,-25.25,-3.095703125,-18.76853595890411,2.460647206988032,-29.78125,-10.6875,5.700332550028921,3.0100474369643386,-7.453125,16.5625,1
1425.4793571988503,1914.951870436465,-271.0,9084.0,1613.267311209825,1805.5684210546135,0.0,9201.0,1631.4414685131958,1862.670725512132,-112.0,9527.0,1984.1043898615103,1733.4254465146678,-95.0,9552.0,3020.449307551607,1553.2596874406033,104.0,9769.0,3390.0237784165142,1543.97396517265,150.0,9658.0,3605.2023778416515,1576.734074840821,113.0,9797.0,3656.5303109485235,1506.900441464012,187.0,9620.0,2899.8487065586623,1263.540024957556,280.0,8150.0,2068.238829370264,1163.1592536546375,147.0,6299.0,-11.17692746596802,3.0098797957994026,-25.09375,-2.134765625,-18.57036601258643,2.722014872328029,-29.890625,-2.85546875,7.393416305977204,3.2998618617931887,-6.71484375,20.875,-11.962519985829655,2.9472669597019765,-25.25,-1.3720703125,-18.610555653089886,2.7384084116723733,-31.828125,-9.7265625,6.647858092184052,3.160189983930373,-5.64453125,20.734375,3
1653.170575905779,1880.13616319762,-561.0,8958.0,1901.450643776824,1790.9477302998735,-231.0,9189.0,1920.4042319592775,1948.820343053717,-341.0,9703.0,2278.0539974049307,1831.6602534147144,-568.0,9552.0,3431.5159197524704,1639.3547000387853,-538.0,9840.0,3745.634195029444,1668.0809236046853,-535.0,9890.0,3873.4321788601655,1717.3602600407685,-615.0,9986.0,3958.6033536281066,1675.7039040302334,0.0,10064.0,2838.309412116978,1463.091445121032,-176.0,7742.0,2075.4009382173867,1303.4928440209144,0.0,5834.0,-11.213734881859795,3.0467154552914524,-24.09375,2.353515625,-18.28677936200066,3.2551697688679067,-31.9375,-8.265625,7.07325974442692,3.4949036496940877,-8.71875,24.5625,-11.862567419336298,2.8149398755244395,-24.984375,-0.638671875,-18.373901172593502,3.11209284313651,-30.734375,-7.9296875,6.511220860671296,3.2640073121662874,-5.2109375,20.453125,6
